Roll,Sem,SubCode,Credit,Grade,Sub_Type
0501CS04,1,CH110,3,BB,CORE
0501CS04,1,EE101,8,BB,CORE
0501CS04,1,HS101,6,BC,CORE
0501CS04,1,MA101,8,BC,CORE
0501CS04,1,ME110,3,BB,CORE
0501CS04,1,ME111,7,BB,CORE
0501CS04,1,PH101,6,CC,CORE
0501CS04,2,CH102,6,CD,CORE
0501CS04,2,CS101,6,CC,CORE
0501CS04,2,CS110,3,BC,CORE
0501CS04,2,EE102,4,BC,CORE
0501CS04,2,MA102,8,CC,CORE
0501CS04,2,ME101,8,AA,CORE
0501CS04,2,PH102,6,CC,CORE
0501CS04,2,PH110,3,CC,CORE
0501CS04,3,CS201,9,DD,CORE
0501CS04,3,CS203,6,CC,CORE
0501CS04,3,CS221,6,CC,CORE
0501CS04,3,EE220,8,CC,CORE
0501CS04,3,HS201,6,CC,HS ELECTIVE
0501CS04,3,MA201,8,CD,CORE
0501CS04,4,CS204,6,CC,CORE
0501CS04,4,CS222,6,DD,CORE
0501CS04,4,CS223,3,CC,CORE
0501CS04,4,CS241,7,CC,CORE
0501CS04,4,CS242,5,AB,CORE
0501CS04,4,HS202,6,BC,HS Elective
0501CS04,4,MA225,8,CC,CORE
0501CS04,4,MA251,6,CD,Elective-Sc.
0501CS04,5,CS301,6,DD,CORE
0501CS04,5,CS331,8,DD,CORE
0501CS04,5,CS341,6,BC,CORE
0501CS04,5,CS342,5,BC,CORE
0501CS04,5,CS343,6,CC,CORE
0501CS04,5,CS344,6,DD,CORE
0501CS04,5,CS345,5,AB,CORE
0501CS04,6,CS302,6,CC,CORE
0501CS04,6,CS346,6,BB,CORE
0501CS04,6,CS347,3,BB,CORE
0501CS04,6,CS348,8,CD,CORE
0501CS04,6,CS362,8,CD,CORE
0501CS04,6,CS399,3,BB,CORE
0501CS04,6,HS311,6,CC,HSS Elective
0501CS04,7,CS400,2,BB,CORE
0501CS04,7,CS421,6,BC,CORE
0501CS04,7,CS422,5,BC,CORE
0501CS04,7,CS443,6,BB,Departmental Elective - I
0501CS04,7,CS461,6,BB,Departmental Elective - II
0501CS04,7,CS498,10,BB,CORE
0501CS04,7,MA410,6,BB,Open Elective - I
0501CS04,8,CE442,6,DD,Open Elective - II
0501CS04,8,CS453,6,BC,Departmental Elective - IV
0501CS04,8,CS499,16,BC,CORE
0501CS04,8,CS502,6,BB,Departmental Elective - III
0501CS04,8,HS441,6,BB,HS Elective
0501CS05,1,CH101,8,CD,CORE
0501CS05,1,CH110,3,BB,CORE
0501CS05,1,EE101,8,CC,CORE
0501CS05,1,HS101,6,BB,CORE
0501CS05,1,MA101,8,CD,CORE
0501CS05,1,ME110,3,AA,CORE
0501CS05,1,ME111,7,BC,CORE
0501CS05,1,PH101,6,BC,CORE
0501CS05,2,CH102,6,BC,CORE
0501CS05,2,CS101,6,BC,CORE
0501CS05,2,CS110,3,AB,CORE
0501CS05,2,EE102,4,BB,CORE
0501CS05,2,MA102,8,CC,CORE
0501CS05,2,ME101,8,BC,CORE
0501CS05,2,PH102,6,BC,CORE
0501CS05,2,PH110,3,CC,CORE
0501CS05,3,CS201,9,BB,CORE
0501CS05,3,CS203,6,BC,CORE
0501CS05,3,CS221,6,CC,CORE
0501CS05,3,EE220,8,CC,CORE
0501CS05,3,HS231,6,AB,HS ELECTIVE
0501CS05,3,MA201,8,DD,CORE
0501CS05,4,CS204,6,BC,CORE
0501CS05,4,CS222,6,CD,CORE
0501CS05,4,CS223,3,BB,CORE
0501CS05,4,CS241,7,BB,CORE
0501CS05,4,CS242,5,AB,CORE
0501CS05,4,HS202,6,BC,HS Elective
0501CS05,4,MA225,8,CC,CORE
0501CS05,4,MA231,6,CC,Elective-Sc.
0501CS05,5,CS301,6,CD,CORE
0501CS05,5,CS331,8,BB,CORE
0501CS05,5,CS341,6,AB,CORE
0501CS05,5,CS342,5,AB,CORE
0501CS05,5,CS343,6,CD,CORE
0501CS05,5,CS344,6,BC,CORE
0501CS05,5,CS345,5,AA,CORE
0501CS05,6,CS302,6,BC,CORE
0501CS05,6,CS346,6,BC,CORE
0501CS05,6,CS347,3,AB,CORE
0501CS05,6,CS348,8,AB,CORE
0501CS05,6,CS362,8,BB,CORE
0501CS05,6,CS399,3,AB,CORE
0501CS05,6,HS331,6,AB,HSS Elective
0501CS05,7,CS400,2,BB,CORE
0501CS05,7,CS421,6,BC,CORE
0501CS05,7,CS422,5,AB,CORE
0501CS05,7,CS423,6,BB,Departmental Elective - II
0501CS05,7,CS461,6,AA,Departmental Elective - I
0501CS05,7,CS498,10,AA,CORE
0501CS05,7,MA410,6,AB,Open Elective - I
0501CS05,8,CE442,6,BC,Open Elective - II
0501CS05,8,CS449,6, BB,Departmental Elective - IV
0501CS05,8,CS499,16,AA,CORE
0501CS05,8,CS502,6,AB,Departmental Elective - III
0501CS05,8,HS441,6,AB,HS Elective
0501CS06,1,CH101,8,AB,CORE
0501CS06,1,CH110,3,AA,CORE
0501CS06,1,EE101,8,AB,CORE
0501CS06,1,HS101,6,AB,CORE
0501CS06,1,MA101,8,BC,CORE
0501CS06,1,ME110,3,AB,CORE
0501CS06,1,ME111,7,AB,CORE
0501CS06,1,PH101,6,BC,CORE
0501CS06,2,CH102,6,AB,CORE
0501CS06,2,CS101,6,BB,CORE
0501CS06,2,CS110,3,AB,CORE
0501CS06,2,EE102,4,AA,CORE
0501CS06,2,MA102,8,BB,CORE
0501CS06,2,ME101,8,BB,CORE
0501CS06,2,PH102,6,AB,CORE
0501CS06,2,PH110,3,BB,CORE
0501CS06,3,CS201,9,BB,CORE
0501CS06,3,CS203,6,AB,CORE
0501CS06,3,CS221,6,AB,CORE
0501CS06,3,EE220,8,BB,CORE
0501CS06,3,HS201,6,AA,HS ELECTIVE
0501CS06,3,MA201,8,AB,CORE
0501CS06,4,CS204,6,AB,CORE
0501CS06,4,CS222,6,BB,CORE
0501CS06,4,CS223,3,AB,CORE
0501CS06,4,CS241,7,AB,CORE
0501CS06,4,CS242,5,BB,CORE
0501CS06,4,HS202,6,AB,HS Elective
0501CS06,4,MA225,8,BB,CORE
0501CS06,4,MA251,6,BC,Elective-Sc.
0501CS06,5,CS301,6,AA,CORE
0501CS06,5,CS331,8,AB,CORE
0501CS06,5,CS341,6,AA,CORE
0501CS06,5,CS342,5,AA,CORE
0501CS06,5,CS343,6,AB,CORE
0501CS06,5,CS344,6,AB,CORE
0501CS06,5,CS345,5,AA,CORE
0501CS06,6,CS302,6,AB,CORE
0501CS06,6,CS346,6,AB,CORE
0501CS06,6,CS347,3,AA,CORE
0501CS06,6,CS348,8,AB,CORE
0501CS06,6,CS362,8,AA,CORE
0501CS06,6,CS399,3,BB,CORE
0501CS06,6,HS311,6,AA,HSS Elective
0501CS06,7,CS400,2,AB,CORE
0501CS06,7,CS421,6,AB,CORE
0501CS06,7,CS422,5,AA,CORE
0501CS06,7,CS443,6,AA,Departmental Elective - I
0501CS06,7,CS461,6,AA,Departmental Elective - II
0501CS06,7,CS498,10,AA,CORE
0501CS06,7,MA410,6,AB,Open Elective - I
0501CS06,8,CE442,6,AA,Open Elective - II
0501CS06,8,CS453,6,AA,Departmental Elective - IV
0501CS06,8,CS499,16,AA,CORE
0501CS06,8,CS502,6,AA,Departmental Elective - III
0501CS06,8,HS441,6,AB,HS Elective
0501CS07,1,CH101,8,BB,CORE
0501CS07,1,CH110,3,AB,CORE
0501CS07,1,EE101,8,AB,CORE
0501CS07,1,HS101,6,BB,CORE
0501CS07,1,MA101,8,AA,CORE
0501CS07,1,ME110,3,AB,CORE
0501CS07,1,ME111,7,AA,CORE
0501CS07,1,PH101,6,BB,CORE
0501CS07,2,CH102,6,BC,CORE
0501CS07,2,CS101,6,BC,CORE
0501CS07,2,CS110,3,AB,CORE
0501CS07,2,EE102,4,BB,CORE
0501CS07,2,MA102,8,AA,CORE
0501CS07,2,ME101,8,BB,CORE
0501CS07,2,PH102,6,AB,CORE
0501CS07,2,PH110,3,AB,CORE
0501CS07,3,CS201,9,AB,CORE
0501CS07,3,CS203,6,AB,CORE
0501CS07,3,CS221,6,AB,CORE
0501CS07,3,EE220,8,AA,CORE
0501CS07,3,HS201,6,AB,HS ELECTIVE
0501CS07,3,MA201,8,AA,CORE
0501CS07,4,CS204,6,BB,CORE
0501CS07,4,CS222,6,CC,CORE
0501CS07,4,CS223,3,AB,CORE
0501CS07,4,CS241,7,BB,CORE
0501CS07,4,CS242,5,BB,CORE
0501CS07,4,HS202,6,BB,HS Elective
0501CS07,4,MA225,8,AB,CORE
0501CS07,4,MA251,6,BB,Elective-Sc.
0501CS07,5,CS301,6,BC,CORE
0501CS07,5,CS331,8,BB,CORE
0501CS07,5,CS341,6,BB,CORE
0501CS07,5,CS342,5,AB,CORE
0501CS07,5,CS343,6,BC,CORE
0501CS07,5,CS344,6,BC,CORE
0501CS07,5,CS345,5,AB,CORE
0501CS07,6,CS302,6,CC,CORE
0501CS07,6,CS346,6,BB,CORE
0501CS07,6,CS347,3,AB,CORE
0501CS07,6,CS348,8,BC,CORE
0501CS07,6,CS362,8,CC,CORE
0501CS07,6,CS399,3,AB,CORE
0501CS07,6,HS311,6,CC,HSS Elective
0501CS07,7,CS400,2,BC,CORE
0501CS07,7,CS421,6,CD,CORE
0501CS07,7,CS422,5,BC,CORE
0501CS07,7,CS443,6,CC,Departmental Elective - II
0501CS07,7,CS461,6,CC,Departmental Elective - I
0501CS07,7,CS498,10,BB,CORE
0501CS07,7,MA410,6,CC,Open Elective - I
0501CS07,8,CE442,6,CD,Open Elective - II
0501CS07,8,CS453,6,BB,Departmental Elective - IV
0501CS07,8,CS499,16,BB,CORE
0501CS07,8,CS502,6,BC,Departmental Elective - III
0501CS07,8,HS441,6,BC,HS Elective
0501CS08,1,CH101,8,AB,CORE
0501CS08,1,CH110,3,AB,CORE
0501CS08,1,EE101,8,AB,CORE
0501CS08,1,HS101,6,BC,CORE
0501CS08,1,MA101,8,BB,CORE
0501CS08,1,ME110,3,AB,CORE
0501CS08,1,ME111,7,AB,CORE
0501CS08,1,PH101,6,BC,CORE
0501CS08,2,CH102,6,BB,CORE
0501CS08,2,CS101,6,BC,CORE
0501CS08,2,CS110,3,BB,CORE
0501CS08,2,EE102,4,AB,CORE
0501CS08,2,MA102,8,BB,CORE
0501CS08,2,ME101,8,BC,CORE
0501CS08,2,PH102,6,AB,CORE
0501CS08,2,PH110,3,CC,CORE
0501CS08,3,CS201,9,CD,CORE
0501CS08,3,CS203,6,AB,CORE
0501CS08,3,CS221,6,BB,CORE
0501CS08,3,EE220,8,BB,CORE
0501CS08,3,HS231,6,AB,HS ELECTIVE
0501CS08,3,MA201,8,BB,CORE
0501CS08,4,CS204,6,AB,CORE
0501CS08,4,CS222,6,BC,CORE
0501CS08,4,CS223,3,CC,CORE
0501CS08,4,CS241,7,AB,CORE
0501CS08,4,CS242,5,BB,CORE
0501CS08,4,HS222,6,BC,HS Elective
0501CS08,4,MA214,6,BB,Elective-Sc.
0501CS08,4,MA225,8,BC,CORE
0501CS08,5,CS301,6,BB,CORE
0501CS08,5,CS331,8,BC,CORE
0501CS08,5,CS341,6,AB,CORE
0501CS08,5,CS342,5,AB,CORE
0501CS08,5,CS343,6,BC,CORE
0501CS08,5,CS344,6,BB,CORE
0501CS08,5,CS345,5,AB,CORE
0501CS08,6,CS302,6,BB,CORE
0501CS08,6,CS346,6,AA,CORE
0501CS08,6,CS347,3,AA,CORE
0501CS08,6,CS348,8,AB,CORE
0501CS08,6,CS362,8,BB,CORE
0501CS08,6,CS399,3,AA,CORE
0501CS08,6,HS331,6,AB,HSS Elective
0501CS08,7,CS400,2,AB,CORE
0501CS08,7,CS421,6,BC,CORE
0501CS08,7,CS422,5,BB,CORE
0501CS08,7,CS443,6,AB,Departmental Elective - I
0501CS08,7,CS461,6,AA,Departmental Elective - II
0501CS08,7,CS498,10,AB,CORE
0501CS08,7,MA410,6,BB,Open Elective - I
0501CS08,8,CE442,6,BB,Open Elective - II
0501CS08,8,CS453,6,AB,Departmental Elective - III
0501CS08,8,CS499,16,AB,CORE
0501CS08,8,CS502,6,AA,Departmental Elective - IV
0501CS08,8,HS441,6,BB,HS Elective
0501CS09,1,CH101,8,BB,CORE
0501CS09,1,CH110,3,AB,CORE
0501CS09,1,EE101,8,BC,CORE
0501CS09,1,HS101,6,CC,CORE
0501CS09,1,MA101,8,CC,CORE
0501CS09,1,ME110,3,AB,CORE
0501CS09,1,ME111,7,CC,CORE
0501CS09,1,PH101,6,BB,CORE
0501CS09,2,CH102,6,CC,CORE
0501CS09,2,CS101,6,CC,CORE
0501CS09,2,CS110,3,CD,CORE
0501CS09,2,EE102,4,BB,CORE
0501CS09,2,MA102,8,BC,CORE
0501CS09,2,ME101,8,CC,CORE
0501CS09,2,PH102,6,BB,CORE
0501CS09,2,PH110,3,AB,CORE
0501CS09,3,CS201,9,DD,CORE
0501CS09,3,CS203,6,CC,CORE
0501CS09,3,CS221,6,CC,CORE
0501CS09,3,EE220,8,BC,CORE
0501CS09,3,HS201,6,CC,HS ELECTIVE
0501CS09,3,MA201,8,BB,CORE
0501CS09,4,CS204,6,DD,CORE
0501CS09,4,CS222,6,DD,CORE
0501CS09,4,CS223,3,BB,CORE
0501CS09,4,CS241,7,CD,CORE
0501CS09,4,CS242,5,BC,CORE
0501CS09,4,HS202,6,DD,HS Elective
0501CS09,4,MA225,8,CD,CORE
0501CS09,4,MA251,6,CD,Elective-Sc.
0501CS09,5,CS301,6,DD,CORE
0501CS09,5,CS331,8,CD,CORE
0501CS09,5,CS341,6,BC,CORE
0501CS09,5,CS342,5,BC,CORE
0501CS09,5,CS343,6,CD,CORE
0501CS09,5,CS344,6,CD,CORE
0501CS09,5,CS345,5,BC,CORE
0501CS09,6,CS302,6,CD,CORE
0501CS09,6,CS346,6,CD,CORE
0501CS09,6,CS347,3,BB,CORE
0501CS09,6,CS348,8,CC,CORE
0501CS09,6,CS362,8,DD,CORE
0501CS09,6,CS399,3,BC,CORE
0501CS09,6,HS311,6,CD,HSS Elective
0501CS09,7,CS400,2,BC,CORE
0501CS09,7,CS421,6,CD,CORE
0501CS09,7,CS422,5,BC,CORE
0501CS09,7,CS443,6,BC,Departmental Elective - I
0501CS09,7,CS461,6,CC,Departmental Elective - II
0501CS09,7,CS498,10,BB,CORE
0501CS09,7,MA410,6,BC,Open Elective - I
0501CS09,8,CE502,6,CC,Open Elective - II
0501CS09,8,CS453,6,BB,Departmental Elective - IV
0501CS09,8,CS499,16,CC,CORE
0501CS09,8,CS502,6,CD,Departmental Elective - III
0501CS09,8,HS441,6,CC,HS Elective
0501CS10,1,CH101,8,DD,CORE
0501CS10,1,CH110,3,BB,CORE
0501CS10,1,EE101,8,CC,CORE
0501CS10,1,HS101,6,CD,CORE
0501CS10,1,MA101,8,CD,CORE
0501CS10,1,ME110,3,BC,CORE
0501CS10,1,ME111,7,CC,CORE
0501CS10,1,PH101,6,CC,CORE
0501CS10,2,CH102,6,CD,CORE
0501CS10,2,CS101,6,BC,CORE
0501CS10,2,CS110,3,CD,CORE
0501CS10,2,EE102,4,BC,CORE
0501CS10,2,MA102,8,CD,CORE
0501CS10,2,ME101,8,CC,CORE
0501CS10,2,PH102,6,CC,CORE
0501CS10,2,PH110,3,CC,CORE
0501CS10,3,CS201,9,CC,CORE
0501CS10,3,CS203,6,BB,CORE
0501CS10,3,CS221,6,CD,CORE
0501CS10,3,EE220,8,CC,CORE
0501CS10,3,HS201,6,CD,HS ELECTIVE
0501CS10,3,MA201,8,DD,CORE
0501CS10,4,CS204,6,F,CORE
0501CS10,4,CS222,6,DD,CORE
0501CS10,4,CS223,3,F,CORE
0501CS10,4,CS241,7,F,CORE
0501CS10,4,CS242,5,F,CORE
0501CS10,4,HS202,6,DD,HS Elective
0501CS10,4,MA225,8,DD,CORE
0501CS10,4,MA251,6,DD,Elective-Sc.
0501CS10,5,CS301,6,F,CORE
0501CS10,5,CS331,8,F,CORE
0501CS10,5,CS344,6,F,CORE
0501CS10,5,CS345,5,F,CORE
0501CS11,1,CH101,8,DD,CORE
0501CS11,1,CH110,3,BB,CORE
0501CS11,1,EE101,8,CC,CORE
0501CS11,1,HS101,6,CD,CORE
0501CS11,1,MA101,8,BC,CORE
0501CS11,1,ME110,3,BC,CORE
0501CS11,1,ME111,7,CC,CORE
0501CS11,1,PH101,6,CD,CORE
0501CS11,2,CH102,6,CD,CORE
0501CS11,2,CS101,6,BC,CORE
0501CS11,2,CS110,3,CC,CORE
0501CS11,2,EE102,4,CD,CORE
0501CS11,2,MA102,8,CD,CORE
0501CS11,2,ME101,8,CD,CORE
0501CS11,2,PH102,6,DD,CORE
0501CS11,2,PH110,3,CC,CORE
0501CS11,3,CS201,9,DD,CORE
0501CS11,3,CS203,6,BB,CORE
0501CS11,3,CS221,6,CD,CORE
0501CS11,3,EE220,8,CC,CORE
0501CS11,3,HS231,6,BC,HS ELECTIVE
0501CS11,3,MA201,8,CD,CORE
0501CS11,4,CS204,6,CD,CORE
0501CS11,4,CS222,6,DD,CORE
0501CS11,4,CS223,3,AB,CORE
0501CS11,4,CS241,7,CC,CORE
0501CS11,4,CS242,5,BC,CORE
0501CS11,4,HS222,6,CC,HS Elective
0501CS11,4,MA214,6,CC,Elective-Sc.
0501CS11,4,MA225,8,CC,CORE
0501CS11,5,CS301,6,CC,CORE
0501CS11,5,CS331,8,CD,CORE
0501CS11,5,CS341,6,BC,CORE
0501CS11,5,CS342,5,AB,CORE
0501CS11,5,CS343,6,DD,CORE
0501CS11,5,CS344,6,CC,CORE
0501CS11,5,CS345,5,BB,CORE
0501CS11,6,CS302,6,CC,CORE
0501CS11,6,CS346,6,BC,CORE
0501CS11,6,CS347,3,BC,CORE
0501CS11,6,CS348,8,CC,CORE
0501CS11,6,CS362,8,CC,CORE
0501CS11,6,CS399,3,BB,CORE
0501CS11,6,HS331,6,BB,HSS Elective
0501CS11,7,CS400,2,BC,CORE
0501CS11,7,CS421,6,DD,CORE
0501CS11,7,CS422,5,BC,CORE
0501CS11,7,CS443,6,BC,Departmental Elective - II
0501CS11,7,CS461,6,BC,Departmental Elective - I
0501CS11,7,CS498,10,AB,CORE
0501CS11,7,MA410,6,CC,Open Elective - I
0501CS11,8,CE442,6,CD,Open Elective - II
0501CS11,8,CS453,6,BB,Departmental Elective - III
0501CS11,8,CS499,16,BC,CORE
0501CS11,8,CS502,6,BC,Departmental Elective - IV
0501CS11,8,HS441,6,BC,HS Elective
0501CS12,1,CH101,8,CD,CORE
0501CS12,1,CH110,3,AB,CORE
0501CS12,1,EE101,8,BB,CORE
0501CS12,1,HS101,6,BC,CORE
0501CS12,1,MA101,8,CD,CORE
0501CS12,1,ME110,3,BB,CORE
0501CS12,1,ME111,7,BB,CORE
0501CS12,1,PH101,6,CC,CORE
0501CS12,2,CH102,6,BC,CORE
0501CS12,2,CS101,6,BC,CORE
0501CS12,2,CS110,3,BB,CORE
0501CS12,2,EE102,4,AB,CORE
0501CS12,2,MA102,8,BC,CORE
0501CS12,2,ME101,8,BC,CORE
0501CS12,2,PH102,6,BB,CORE
0501CS12,2,PH110,3,BC,CORE
0501CS12,3,CS201,9,BC,CORE
0501CS12,3,CS203,6,AB,CORE
0501CS12,3,CS221,6,AB,CORE
0501CS12,3,EE220,8,BB,CORE
0501CS12,3,HS201,6,AB,HS ELECTIVE
0501CS12,3,MA201,8,BC,CORE
0501CS12,4,CS204,6,AB,CORE
0501CS12,4,CS222,6,BC,CORE
0501CS12,4,CS223,3,BB,CORE
0501CS12,4,CS241,7,BB,CORE
0501CS12,4,CS242,5,AB,CORE
0501CS12,4,HS202,6,BB,HS Elective
0501CS12,4,MA225,8,BC,CORE
0501CS12,4,MA251,6,BC,Elective-Sc.
0501CS12,5,CS301,6,BB,CORE
0501CS12,5,CS331,8,BC,CORE
0501CS12,5,CS341,6,AB,CORE
0501CS12,5,CS342,5,AB,CORE
0501CS12,5,CS343,6,BB,CORE
0501CS12,5,CS344,6,AB,CORE
0501CS12,5,CS345,5,AB,CORE
0501CS12,6,CS302,6,BB,CORE
0501CS12,6,CS346,6,BB,CORE
0501CS12,6,CS347,3,AB,CORE
0501CS12,6,CS348,8,BC,CORE
0501CS12,6,CS362,8,BB,CORE
0501CS12,6,CS399,3,AB,CORE
0501CS12,6,HS311,6,AB,HSS Elective
0501CS12,7,CS400,2,BB,CORE
0501CS12,7,CS421,6,BB,CORE
0501CS12,7,CS422,5,AB,CORE
0501CS12,7,CS443,6,AB,Departmental Elective - I
0501CS12,7,CS461,6,BB,Departmental Elective - II
0501CS12,7,CS498,10,AB,CORE
0501CS12,7,MA410,6,BB,Open Elective - I
0501CS12,8,CE442,6,CC,Open Elective - II
0501CS12,8,CS449,6,BB,Departmental Elective - III
0501CS12,8,CS453,6,AB,Departmental Elective - IV
0501CS12,8,CS499,16,AB,CORE
0501CS12,8,HS441,6,BB,HS Elective
0501CS13,1,CH101,8,BB,CORE
0501CS13,1,CH110,3,AB,CORE
0501CS13,1,EE101,8,AB,CORE
0501CS13,1,HS101,6,BC,CORE
0501CS13,1,MA101,8,AA,CORE
0501CS13,1,ME110,3,BB,CORE
0501CS13,1,ME111,7,AA,CORE
0501CS13,1,PH101,6,AB,CORE
0501CS13,2,CH102,6,BC,CORE
0501CS13,2,CS101,6,BB,CORE
0501CS13,2,CS110,3,AB,CORE
0501CS13,2,EE102,4,CC,CORE
0501CS13,2,MA102,8,AA,CORE
0501CS13,2,ME101,8,BB,CORE
0501CS13,2,PH102,6,BB,CORE
0501CS13,2,PH110,3,AB,CORE
0501CS13,3,CS201,9,AB,CORE
0501CS13,3,CS203,6,AB,CORE
0501CS13,3,CS221,6,AA,CORE
0501CS13,3,EE220,8,AB,CORE
0501CS13,3,HS201,6,BB,HS ELECTIVE
0501CS13,3,MA201,8,AB,CORE
0501CS13,4,CS204,6,AB,CORE
0501CS13,4,CS222,6,AB,CORE
0501CS13,4,CS223,3,AA,CORE
0501CS13,4,CS241,7,AB,CORE
0501CS13,4,CS242,5,AA,CORE
0501CS13,4,HS202,6,CC,HS Elective
0501CS13,4,MA225,8,AA,CORE
0501CS13,4,MA231,6,AB,Elective-Sc.
0501CS13,5,CS301,6,BC,CORE
0501CS13,5,CS331,8,BB,CORE
0501CS13,5,CS341,6,AB,CORE
0501CS13,5,CS342,5,AA,CORE
0501CS13,5,CS343,6,BC,CORE
0501CS13,5,CS344,6,BB,CORE
0501CS13,5,CS345,5,AA,CORE
0501CS13,6,CS302,6,BB,CORE
0501CS13,6,CS346,6,AB,CORE
0501CS13,6,CS347,3,AA,CORE
0501CS13,6,CS348,8,BB,CORE
0501CS13,6,CS362,8,BB,CORE
0501CS13,6,CS399,3,BB,CORE
0501CS13,6,HS331,6,BC,HSS Elective
0501CS13,7,CS400,2,AB,CORE
0501CS13,7,CS421,6,AA,CORE
0501CS13,7,CS422,5,AA,CORE
0501CS13,7,CS423,6,BB,Departmental Elective - II
0501CS13,7,CS461,6,BB,Departmental Elective - I
0501CS13,7,CS498,10,AA,CORE
0501CS13,7,MA410,6,AB,Open Elective - I
0501CS13,8,CE502,6,AB,Open Elective - II
0501CS13,8,CS449,6,BB,Departmental Elective - III
0501CS13,8,CS499,16,AB,CORE
0501CS13,8,CS502,6,AB,Departmental Elective - IV
0501CS13,8,HS441,6,BB,HS Elective
0501CS14,1,CH101,8,BB,CORE
0501CS14,1,CH110,3,AB,CORE
0501CS14,1,EE101,8,BB,CORE
0501CS14,1,HS101,6,AB,CORE
0501CS14,1,MA101,8,CC,CORE
0501CS14,1,ME110,3,BB,CORE
0501CS14,1,ME111,7,BB,CORE
0501CS14,1,PH101,6,BB,CORE
0501CS14,2,CH102,6,BC,CORE
0501CS14,2,CS101,6,BC,CORE
0501CS14,2,CS110,3,AB,CORE
0501CS14,2,EE102,4,CC,CORE
0501CS14,2,MA102,8,BC,CORE
0501CS14,2,ME101,8,BC,CORE
0501CS14,2,PH102,6,BB,CORE
0501CS14,2,PH110,3,AB,CORE
0501CS14,3,CS201,9,AB,CORE
0501CS14,3,CS203,6,BC,CORE
0501CS14,3,CS221,6,BC,CORE
0501CS14,3,EE220,8,BB,CORE
0501CS14,3,HS201,6,BC,HS ELECTIVE
0501CS14,3,MA201,8,BC,CORE
0501CS14,4,CS204,6,BC,CORE
0501CS14,4,CS222,6,BC,CORE
0501CS14,4,CS223,3,AA,CORE
0501CS14,4,CS241,7,BC,CORE
0501CS14,4,CS242,5,AB,CORE
0501CS14,4,HS202,6,CC,HS Elective
0501CS14,4,MA225,8,BC,CORE
0501CS14,4,MA251,6,CC,Elective-Sc.
0501CS14,5,CS301,6,BC,CORE
0501CS14,5,CS331,8,BC,CORE
0501CS14,5,CS341,6,AB,CORE
0501CS14,5,CS342,5,AA,CORE
0501CS14,5,CS343,6,BC,CORE
0501CS14,5,CS344,6,BC,CORE
0501CS14,5,CS345,5,AB,CORE
0501CS14,6,CS302,6,BC,CORE
0501CS14,6,CS346,6,CC,CORE
0501CS14,6,CS347,3,AB,CORE
0501CS14,6,CS348,8,BB,CORE
0501CS14,6,CS362,8,BC,CORE
0501CS14,6,CS399,3,AB,CORE
0501CS14,6,HS331,6,BB,HSS Elective
0501CS14,7,CS400,2,AB,CORE
0501CS14,7,CS421,6,CC,CORE
0501CS14,7,CS422,5,BB,CORE
0501CS14,7,CS423,6,BC,Departmental Elective - II
0501CS14,7,CS461,6,BC,Departmental Elective - I
0501CS14,7,CS498,10,BB,CORE
0501CS14,7,MA410,6,BB,Open Elective - I
0501CS14,8,CE502,6,BB,Open Elective - II
0501CS14,8,CS449,6,BB,Departmental Elective - IV
0501CS14,8,CS499,16,AB,CORE
0501CS14,8,CS502,6,BB,Departmental Elective - III
0501CS14,8,HS441,6,BB,HS Elective
0501CS15,1,CH101,8,BC,CORE
0501CS15,1,CH110,3,AB,CORE
0501CS15,1,EE101,8,BB,CORE
0501CS15,1,HS101,6,AA,CORE
0501CS15,1,MA101,8,CC,CORE
0501CS15,1,ME110,3,AB,CORE
0501CS15,1,ME111,7,BB,CORE
0501CS15,1,PH101,6,BB,CORE
0501CS15,2,CH102,6,BB,CORE
0501CS15,2,CS101,6,BB,CORE
0501CS15,2,CS110,3,AB,CORE
0501CS15,2,EE102,4,BC,CORE
0501CS15,2,MA102,8,BC,CORE
0501CS15,2,ME101,8,CC,CORE
0501CS15,2,PH102,6,BC,CORE
0501CS15,2,PH110,3,AA,CORE
0501CS15,3,CS201,9,BB,CORE
0501CS15,3,CS203,6,AB,CORE
0501CS15,3,CS221,6,BB,CORE
0501CS15,3,EE220,8,BC,CORE
0501CS15,3,HS221,6,AA,HS ELECTIVE
0501CS15,3,MA201,8,CD,CORE
0501CS15,4,CS204,6,BB,CORE
0501CS15,4,CS222,6,BC,CORE
0501CS15,4,CS223,3,AB,CORE
0501CS15,4,CS241,7,AB,CORE
0501CS15,4,CS242,5,BB,CORE
0501CS15,4,HS222,6,AB,HS Elective
0501CS15,4,MA225,8,BC,CORE
0501CS15,4,MA251,6,CC,Elective-Sc.
0501CS15,5,CS301,6,BB,CORE
0501CS15,5,CS331,8,BC,CORE
0501CS15,5,CS341,6,BB,CORE
0501CS15,5,CS342,5,AB,CORE
0501CS15,5,CS343,6,CC,CORE
0501CS15,5,CS344,6,BB,CORE
0501CS15,5,CS345,5,AB,CORE
0501CS15,6,CS302,6,BC,CORE
0501CS15,6,CS346,6,BC,CORE
0501CS15,6,CS347,3,BB,CORE
0501CS15,6,CS348,8,BB,CORE
0501CS15,6,CS362,8,BC,CORE
0501CS15,6,CS399,3,AB,CORE
0501CS15,6,HS311,6,AA,HSS Elective
0501CS15,7,CS400,2,AB,CORE
0501CS15,7,CS421,6,CC,CORE
0501CS15,7,CS422,5,AB,CORE
