rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type
1901ME27,5,5,ME331,,3/24/2021 13:32:17,,3/24/2021 13:32:17,CORE
1901ME27,5,5,ME393,,3/24/2021 13:32:17,,3/24/2021 13:32:17,CORE
1901ME27,5,5,ME395,,3/24/2021 13:32:17,,3/24/2021 13:32:17,CORE
1901ME28,5,5,ME313,,3/22/2021 16:28:10,,3/22/2021 16:28:10,CORE
1901ME28,5,5,ME315,,3/22/2021 16:28:10,,3/22/2021 16:28:10,CORE
1901ME28,5,5,ME331,,3/22/2021 16:28:10,,3/22/2021 16:28:10,CORE
1901ME28,5,5,ME393,,3/22/2021 16:28:10,,3/22/2021 16:28:10,CORE
1901ME28,5,5,ME395,,3/22/2021 16:28:10,,3/22/2021 16:28:10,CORE
1901ME28,5,5,PH301,,3/22/2021 16:28:10,,3/22/2021 16:28:10,Open Elective - II
1901ME29,5,5,CS384,,3/24/2021 19:31:03,,3/24/2021 19:31:03,Open Elective - II
1901ME29,5,5,ME313,,3/24/2021 19:31:03,,3/24/2021 19:31:03,CORE
1901ME29,5,5,ME315,,3/24/2021 19:31:03,,3/24/2021 19:31:03,CORE
1901ME29,5,5,ME331,,3/24/2021 19:31:03,,3/24/2021 19:31:03,CORE
1901ME29,5,5,ME393,,3/24/2021 19:31:03,,3/24/2021 19:31:03,CORE
1901ME29,5,5,ME395,,3/24/2021 19:31:03,,3/24/2021 19:31:03,CORE
1901ME30,5,5,CS384,,3/24/2021 19:52:23,,3/24/2021 19:52:23,Open Elective - II
1901ME30,5,5,ME313,,3/24/2021 19:52:23,,3/24/2021 19:52:23,CORE
1901ME30,5,5,ME315,,3/24/2021 19:52:23,,3/24/2021 19:52:23,CORE
1901ME30,5,5,ME331,,3/24/2021 19:52:23,,3/24/2021 19:52:23,CORE
1901ME30,5,5,ME393,,3/24/2021 19:52:23,,3/24/2021 19:52:23,CORE
1901ME30,5,5,ME395,,3/24/2021 19:52:23,,3/24/2021 19:52:23,CORE
1901ME31,5,5,CS384,,3/23/2021 20:57:54,,3/23/2021 20:57:54,Open Elective - II
1901ME31,5,5,ME313,,3/23/2021 20:57:54,,3/23/2021 20:57:54,CORE
1901ME31,5,5,ME315,,3/23/2021 20:57:54,,3/23/2021 20:57:54,CORE
1901ME31,5,5,ME331,,3/23/2021 20:57:54,,3/23/2021 20:57:54,CORE
1901ME31,5,5,ME393,,3/23/2021 20:57:54,,3/23/2021 20:57:54,CORE
1901ME31,5,5,ME395,,3/23/2021 20:57:54,,3/23/2021 20:57:54,CORE
1901ME32,5,5,CS384,,3/25/2021 12:29:11,,3/25/2021 12:29:11,Open Elective - II
1901ME32,5,5,ME313,,3/25/2021 12:29:11,,3/25/2021 12:29:11,CORE
1901ME32,5,5,ME315,,3/25/2021 12:29:11,,3/25/2021 12:29:11,CORE
1901ME32,5,5,ME331,,3/25/2021 12:29:11,,3/25/2021 12:29:11,CORE
1901ME32,5,5,ME393,,3/25/2021 12:29:11,,3/25/2021 12:29:11,CORE
1901ME32,5,5,ME395,,3/25/2021 12:29:11,,3/25/2021 12:29:11,CORE
1901ME33,5,5,CS384,,04-08-2021 12:40,,04-08-2021 12:40,Open Elective - II
1901ME33,5,5,ME313,,04-08-2021 12:40,,04-08-2021 12:40,CORE
1901ME33,5,5,ME315,,04-08-2021 12:40,,04-08-2021 12:40,CORE
1901ME33,5,5,ME331,,04-08-2021 12:40,,04-08-2021 12:40,CORE
1901ME33,5,5,ME393,,04-08-2021 12:40,,04-08-2021 12:40,CORE
1901ME33,5,5,ME395,,04-08-2021 12:40,,04-08-2021 12:40,CORE
1901ME35,5,5,CS384,,3/22/2021 18:39:29,,3/22/2021 18:39:29,Open Elective - II
1901ME35,5,5,ME313,,3/22/2021 18:39:29,,3/22/2021 18:39:29,CORE
1901ME35,5,5,ME315,,3/22/2021 18:39:29,,3/22/2021 18:39:29,CORE
1901ME35,5,5,ME331,,3/22/2021 18:39:29,,3/22/2021 18:39:29,CORE
1901ME35,5,5,ME393,,3/22/2021 18:39:29,,3/22/2021 18:39:29,CORE
1901ME35,5,5,ME395,,3/22/2021 18:39:29,,3/22/2021 18:39:29,CORE
1901ME36,5,5,CS384,,3/24/2021 10:25:56,,3/24/2021 10:25:56,Open Elective - II
1901ME36,5,5,ME313,,3/24/2021 10:25:56,,3/24/2021 10:25:56,CORE
1901ME36,5,5,ME315,,3/24/2021 10:25:56,,3/24/2021 10:25:56,CORE
1901ME36,5,5,ME331,,3/24/2021 10:25:56,,3/24/2021 10:25:56,CORE
1901ME36,5,5,ME393,,3/24/2021 10:25:56,,3/24/2021 10:25:56,CORE
1901ME36,5,5,ME395,,3/24/2021 10:25:56,,3/24/2021 10:25:56,CORE
1901ME37,5,5,CS384,,3/23/2021 18:37:28,,3/23/2021 18:37:28,Open Elective - II
1901ME37,5,5,ME313,,3/23/2021 18:37:28,,3/23/2021 18:37:28,CORE
1901ME37,5,5,ME315,,3/23/2021 18:37:28,,3/23/2021 18:37:28,CORE
1901ME37,5,5,ME331,,3/23/2021 18:37:28,,3/23/2021 18:37:28,CORE
1901ME37,5,5,ME393,,3/23/2021 18:37:28,,3/23/2021 18:37:28,CORE
1901ME37,5,5,ME395,,3/23/2021 18:37:28,,3/23/2021 18:37:28,CORE
1901ME38,5,5,CS384,,3/24/2021 23:48:11,,3/24/2021 23:48:11,Open Elective - II
1901ME38,5,5,ME313,,3/24/2021 23:48:11,,3/24/2021 23:48:11,CORE
1901ME38,5,5,ME315,,3/24/2021 23:48:11,,3/24/2021 23:48:11,CORE
1901ME38,5,5,ME331,,3/24/2021 23:48:11,,3/24/2021 23:48:11,CORE
1901ME38,5,5,ME393,,3/24/2021 23:48:11,,3/24/2021 23:48:11,CORE
1901ME38,5,5,ME395,,3/24/2021 23:48:11,,3/24/2021 23:48:11,CORE
1901ME39,5,5,CS384,,3/22/2021 17:13:17,,3/22/2021 17:13:17,Open Elective - II
1901ME39,5,5,ME313,,3/22/2021 17:13:17,,3/22/2021 17:13:17,CORE
1901ME39,5,5,ME315,,3/22/2021 17:13:17,,3/22/2021 17:13:17,CORE
1901ME39,5,5,ME331,,3/22/2021 17:13:17,,3/22/2021 17:13:17,CORE
1901ME39,5,5,ME393,,3/22/2021 17:13:17,,3/22/2021 17:13:17,CORE
1901ME39,5,5,ME395,,3/22/2021 17:13:17,,3/22/2021 17:13:17,CORE
1901ME40,5,5,CS384,,3/22/2021 16:35:29,,3/22/2021 16:35:29,Open Elective - II
1901ME40,5,5,ME313,,3/22/2021 16:35:29,,3/22/2021 16:35:29,CORE
1901ME40,5,5,ME315,,3/22/2021 16:35:29,,3/22/2021 16:35:29,CORE
1901ME40,5,5,ME331,,3/22/2021 16:35:29,,3/22/2021 16:35:29,CORE
1901ME40,5,5,ME393,,3/22/2021 16:35:29,,3/22/2021 16:35:29,CORE
1901ME40,5,5,ME395,,3/22/2021 16:35:29,,3/22/2021 16:35:29,CORE
1901ME41,5,5,CS384,,3/22/2021 16:31:33,,3/22/2021 16:31:33,Open Elective - II
1901ME41,5,5,ME313,,3/22/2021 16:31:33,,3/22/2021 16:31:33,CORE
1901ME41,5,5,ME315,,3/22/2021 16:31:33,,3/22/2021 16:31:33,CORE
1901ME41,5,5,ME331,,3/22/2021 16:31:33,,3/22/2021 16:31:33,CORE
1901ME41,5,5,ME393,,3/22/2021 16:31:33,,3/22/2021 16:31:33,CORE
1901ME41,5,5,ME395,,3/22/2021 16:31:33,,3/22/2021 16:31:33,CORE
1901ME42,5,5,ME313,,7/22/2021 13:31:39,,7/22/2021 13:31:39,CORE
1901ME42,5,5,ME315,,7/22/2021 13:31:39,,7/22/2021 13:31:39,CORE
1901ME42,5,5,ME331,,7/22/2021 13:31:39,,7/22/2021 13:31:39,CORE
1901ME42,5,5,ME393,,7/22/2021 13:31:39,,7/22/2021 13:31:39,CORE
1901ME42,5,5,ME395,,7/22/2021 13:31:39,,7/22/2021 13:31:39,CORE
1901ME42,5,5,PH301,,7/22/2021 13:31:39,,7/22/2021 13:31:39,Open Elective - II
1901ME43,5,5,ME313,,3/25/2021 10:36:01,,3/25/2021 10:36:01,CORE
1901ME43,5,5,ME315,,3/25/2021 10:36:01,,3/25/2021 10:36:01,CORE
1901ME43,5,5,ME331,,3/25/2021 10:36:01,,3/25/2021 10:36:01,CORE
1901ME43,5,5,ME393,,3/25/2021 10:36:01,,3/25/2021 10:36:01,CORE
1901ME43,5,5,ME395,,3/25/2021 10:36:01,,3/25/2021 10:36:01,CORE
1901ME44,5,5,ME313,,3/25/2021 00:19:26,,3/25/2021 00:19:26,CORE
1901ME44,5,5,ME315,,3/25/2021 00:19:26,,3/25/2021 00:19:26,CORE
1901ME44,5,5,ME331,,3/25/2021 00:19:26,,3/25/2021 00:19:26,CORE
1901ME44,5,5,ME393,,3/25/2021 00:19:26,,3/25/2021 00:19:26,CORE
1901ME44,5,5,ME395,,3/25/2021 00:19:26,,3/25/2021 00:19:26,CORE
1901ME44,5,5,PH301,,3/25/2021 00:19:26,,3/25/2021 00:19:26,Open Elective - II
1901ME45,5,5,CS384,,3/22/2021 17:08:49,,3/22/2021 17:08:49,Open Elective - II
1901ME45,5,5,ME313,,3/22/2021 17:08:49,,3/22/2021 17:08:49,CORE
1901ME45,5,5,ME315,,3/22/2021 17:08:49,,3/22/2021 17:08:49,CORE
1901ME45,5,5,ME331,,3/22/2021 17:08:49,,3/22/2021 17:08:49,CORE
1901ME45,5,5,ME393,,3/22/2021 17:08:49,,3/22/2021 17:08:49,CORE
1901ME45,5,5,ME395,,3/22/2021 17:08:49,,3/22/2021 17:08:49,CORE
1901ME46,5,5,CS384,,3/22/2021 16:32:26,,3/22/2021 16:32:26,Open Elective - II
1901ME46,5,5,ME313,,3/22/2021 16:32:26,,3/22/2021 16:32:26,CORE
1901ME46,5,5,ME315,,3/22/2021 16:32:26,,3/22/2021 16:32:26,CORE
1901ME46,5,5,ME331,,3/22/2021 16:32:26,,3/22/2021 16:32:26,CORE
1901ME46,5,5,ME393,,3/22/2021 16:32:26,,3/22/2021 16:32:26,CORE
1901ME46,5,5,ME395,,3/22/2021 16:32:26,,3/22/2021 16:32:26,CORE
1901ME48,5,5,HS301,,3/24/2021 14:52:21,,3/24/2021 14:52:21,Open Elective - II
1901ME48,5,5,ME313,,3/24/2021 14:52:21,,3/24/2021 14:52:21,CORE
1901ME48,5,5,ME315,,3/24/2021 14:52:21,,3/24/2021 14:52:21,CORE
1901ME48,5,5,ME331,,3/24/2021 14:52:21,,3/24/2021 14:52:21,CORE
1901ME48,5,5,ME393,,3/24/2021 14:52:21,,3/24/2021 14:52:21,CORE
1901ME48,5,5,ME395,,3/24/2021 14:52:21,,3/24/2021 14:52:21,CORE
1901ME49,5,5,CS384,,3/23/2021 10:10:53,,3/23/2021 10:10:53,Open Elective - II
1901ME49,5,5,ME313,,3/23/2021 10:10:53,,3/23/2021 10:10:53,CORE
1901ME49,5,5,ME315,,3/23/2021 10:10:53,,3/23/2021 10:10:53,CORE
1901ME49,5,5,ME331,,3/23/2021 10:10:53,,3/23/2021 10:10:53,CORE
1901ME49,5,5,ME393,,3/23/2021 10:10:53,,3/23/2021 10:10:53,CORE
1901ME49,5,5,ME395,,3/23/2021 10:10:53,,3/23/2021 10:10:53,CORE
1901ME50,5,5,HS301,,3/25/2021 20:15:00,,3/25/2021 20:15:00,Open Elective - II
1901ME50,5,5,ME313,,3/25/2021 20:15:00,,3/25/2021 20:15:00,CORE
1901ME50,5,5,ME315,,3/25/2021 20:15:00,,3/25/2021 20:15:00,CORE
1901ME50,5,5,ME331,,3/25/2021 20:15:00,,3/25/2021 20:15:00,CORE
1901ME50,5,5,ME393,,3/25/2021 20:15:00,,3/25/2021 20:15:00,CORE
1901ME50,5,5,ME395,,3/25/2021 20:15:00,,3/25/2021 20:15:00,CORE
1901ME51,5,5,ME313,,3/23/2021 22:11:22,,3/23/2021 22:11:22,CORE
1901ME51,5,5,ME315,,3/23/2021 22:11:22,,3/23/2021 22:11:22,CORE
1901ME51,5,5,ME331,,3/23/2021 22:11:22,,3/23/2021 22:11:22,CORE
1901ME51,5,5,ME393,,3/23/2021 22:11:22,,3/23/2021 22:11:22,CORE
1901ME51,5,5,ME395,,3/23/2021 22:11:22,,3/23/2021 22:11:22,CORE
1901ME52,5,5,HS301,,3/22/2021 12:19:27,,3/22/2021 12:19:27,Open Elective - II
1901ME52,5,5,ME313,,3/22/2021 12:19:27,,3/22/2021 12:19:27,CORE
1901ME52,5,5,ME315,,3/22/2021 12:19:27,,3/22/2021 12:19:27,CORE
1901ME52,5,5,ME331,,3/22/2021 12:19:27,,3/22/2021 12:19:27,CORE
1901ME52,5,5,ME393,,3/22/2021 12:19:27,,3/22/2021 12:19:27,CORE
1901ME52,5,5,ME395,,3/22/2021 12:19:27,,3/22/2021 12:19:27,CORE
1901ME53,5,5,ME313,,3/25/2021 00:36:53,,3/25/2021 00:36:53,CORE
1901ME53,5,5,ME315,,3/25/2021 00:36:53,,3/25/2021 00:36:53,CORE
1901ME53,5,5,ME331,,3/25/2021 00:36:53,,3/25/2021 00:36:53,CORE
1901ME53,5,5,ME393,,3/25/2021 00:36:53,,3/25/2021 00:36:53,CORE
1901ME53,5,5,ME395,,3/25/2021 00:36:53,,3/25/2021 00:36:53,CORE
1901ME53,5,5,PH301,,3/25/2021 00:36:53,,3/25/2021 00:36:53,Open Elective - II
1901ME55,5,5,HS301,,3/25/2021 20:13:52,,3/25/2021 20:13:52,Open Elective - II
1901ME55,5,5,ME313,,3/25/2021 20:13:52,,3/25/2021 20:13:52,CORE
1901ME55,5,5,ME315,,3/25/2021 20:13:52,,3/25/2021 20:13:52,CORE
1901ME55,5,5,ME331,,3/25/2021 20:13:52,,3/25/2021 20:13:52,CORE
1901ME55,5,5,ME393,,3/25/2021 20:13:52,,3/25/2021 20:13:52,CORE
1901ME55,5,5,ME395,,3/25/2021 20:13:52,,3/25/2021 20:13:52,CORE
1901ME56,5,5,CS384,,3/25/2021 14:00:22,,3/25/2021 14:00:22,Open Elective - II
1901ME56,5,5,ME313,,3/25/2021 14:00:22,,3/25/2021 14:00:22,CORE
1901ME56,5,5,ME315,,3/25/2021 14:00:22,,3/25/2021 14:00:22,CORE
1901ME56,5,5,ME331,,3/25/2021 14:00:22,,3/25/2021 14:00:22,CORE
1901ME56,5,5,ME393,,3/25/2021 14:00:22,,3/25/2021 14:00:22,CORE
1901ME56,5,5,ME395,,3/25/2021 14:00:22,,3/25/2021 14:00:22,CORE
1901ME58,5,5,HS301,,3/22/2021 12:13:58,,3/22/2021 12:13:58,Open Elective - II
1901ME58,5,5,ME313,,3/22/2021 12:13:58,,3/22/2021 12:13:58,CORE
1901ME58,5,5,ME315,,3/22/2021 12:13:58,,3/22/2021 12:13:58,CORE
1901ME58,5,5,ME331,,3/22/2021 12:13:58,,3/22/2021 12:13:58,CORE
1901ME58,5,5,ME393,,3/22/2021 12:13:58,,3/22/2021 12:13:58,CORE
1901ME58,5,5,ME395,,3/22/2021 12:13:58,,3/22/2021 12:13:58,CORE
1901ME59,5,5,HS301,,3/25/2021 20:16:30,,3/25/2021 20:16:30,Open Elective - II
1901ME59,5,5,ME313,,3/25/2021 20:16:30,,3/25/2021 20:16:30,CORE
1901ME59,5,5,ME315,,3/25/2021 20:16:30,,3/25/2021 20:16:30,CORE
1901ME59,5,5,ME331,,3/25/2021 20:16:30,,3/25/2021 20:16:30,CORE
1901ME59,5,5,ME393,,3/25/2021 20:16:30,,3/25/2021 20:16:30,CORE
1901ME59,5,5,ME395,,3/25/2021 20:16:30,,3/25/2021 20:16:30,CORE
1901ME61,5,5,ME313,,3/25/2021 10:33:54,,3/25/2021 10:33:54,CORE
1901ME61,5,5,ME315,,3/25/2021 10:33:54,,3/25/2021 10:33:54,CORE
1901ME61,5,5,ME331,,3/25/2021 10:33:54,,3/25/2021 10:33:54,CORE
1901ME61,5,5,ME393,,3/25/2021 10:33:54,,3/25/2021 10:33:54,CORE
1901ME61,5,5,ME395,,3/25/2021 10:33:54,,3/25/2021 10:33:54,CORE
1901ME62,5,5,ME313,,3/24/2021 15:42:13,,3/24/2021 15:42:13,CORE
1901ME62,5,5,ME315,,3/24/2021 15:42:13,,3/24/2021 15:42:13,CORE
1901ME62,5,5,ME331,,3/24/2021 15:42:13,,3/24/2021 15:42:13,CORE
1901ME62,5,5,ME393,,3/24/2021 15:42:13,,3/24/2021 15:42:13,CORE
1901ME62,5,5,ME395,,3/24/2021 15:42:13,,3/24/2021 15:42:13,CORE
1901ME63,5,5,ME313,,3/22/2021 18:53:56,,3/22/2021 18:53:56,CORE
1901ME63,5,5,ME315,,3/22/2021 18:53:56,,3/22/2021 18:53:56,CORE
1901ME63,5,5,ME331,,3/22/2021 18:53:56,,3/22/2021 18:53:56,CORE
1901ME63,5,5,ME393,,3/22/2021 18:53:56,,3/22/2021 18:53:56,CORE
1901ME63,5,5,ME395,,3/22/2021 18:53:56,,3/22/2021 18:53:56,CORE
1901ME65,5,5,CS384,,3/22/2021 18:34:50,,3/22/2021 18:34:50,Open Elective - II
1901ME65,5,5,ME313,,3/22/2021 18:34:50,,3/22/2021 18:34:50,CORE
1901ME65,5,5,ME315,,3/22/2021 18:34:50,,3/22/2021 18:34:50,CORE
1901ME65,5,5,ME331,,3/22/2021 18:34:50,,3/22/2021 18:34:50,CORE
1901ME65,5,5,ME393,,3/22/2021 18:34:50,,3/22/2021 18:34:50,CORE
1901ME65,5,5,ME395,,3/22/2021 18:34:50,,3/22/2021 18:34:50,CORE
1901ME66,5,5,ME313,,3/23/2021 20:27:36,,3/23/2021 20:27:36,CORE
1901ME66,5,5,ME315,,3/23/2021 20:27:36,,3/23/2021 20:27:36,CORE
1901ME66,5,5,ME331,,3/23/2021 20:27:36,,3/23/2021 20:27:36,CORE
1901ME66,5,5,ME393,,3/23/2021 20:27:36,,3/23/2021 20:27:36,CORE
1901ME66,5,5,ME395,,3/23/2021 20:27:36,,3/23/2021 20:27:36,CORE
1901ME67,5,5,ME313,,7/22/2021 23:46:21,,7/22/2021 23:46:21,CORE
1901ME67,5,5,ME315,,7/22/2021 23:46:21,,7/22/2021 23:46:21,CORE
1901ME67,5,5,ME331,,7/22/2021 23:46:21,,7/22/2021 23:46:21,CORE
1901ME67,5,5,ME393,,7/22/2021 23:46:21,,7/22/2021 23:46:21,CORE
1901ME67,5,5,ME395,,7/22/2021 23:46:21,,7/22/2021 23:46:21,CORE
1901ME67,5,5,PH301,,7/22/2021 23:46:21,,7/22/2021 23:46:21,Open Elective - II
1901ME68,5,5,CS384,,3/24/2021 22:24:41,,3/24/2021 22:24:41,Open Elective - II
1901ME68,5,5,ME313,,3/24/2021 22:24:41,,3/24/2021 22:24:41,CORE
1901ME68,5,5,ME315,,3/24/2021 22:24:41,,3/24/2021 22:24:41,CORE
1901ME68,5,5,ME331,,3/24/2021 22:24:41,,3/24/2021 22:24:41,CORE
1901ME68,5,5,ME393,,3/24/2021 22:24:41,,3/24/2021 22:24:41,CORE
1901ME68,5,5,ME395,,3/24/2021 22:24:41,,3/24/2021 22:24:41,CORE
1901ME69,5,5,CS384,,3/24/2021 23:15:16,,3/24/2021 23:15:16,Open Elective - II
1901ME69,5,5,ME313,,3/24/2021 23:15:16,,3/24/2021 23:15:16,CORE
1901ME69,5,5,ME315,,3/24/2021 23:15:16,,3/24/2021 23:15:16,CORE
1901ME69,5,5,ME331,,3/24/2021 23:15:16,,3/24/2021 23:15:16,CORE
1901ME69,5,5,ME393,,3/24/2021 23:15:16,,3/24/2021 23:15:16,CORE
1901ME69,5,5,ME395,,3/24/2021 23:15:16,,3/24/2021 23:15:16,CORE
1901ME72,5,5,CS384,,3/22/2021 18:02:54,,3/22/2021 18:02:54,Open Elective - II
1901ME72,5,5,ME313,,3/22/2021 18:02:54,,3/22/2021 18:02:54,CORE
1901ME72,5,5,ME315,,3/22/2021 18:02:54,,3/22/2021 18:02:54,CORE
1901ME72,5,5,ME331,,3/22/2021 18:02:54,,3/22/2021 18:02:54,CORE
1901ME72,5,5,ME393,,3/22/2021 18:02:54,,3/22/2021 18:02:54,CORE
1901ME72,5,5,ME395,,3/22/2021 18:02:54,,3/22/2021 18:02:54,CORE
1901ME73,5,5,HS301,,3/25/2021 18:54:35,,3/25/2021 18:54:35,Open Elective - II
1901ME73,5,5,ME313,,3/25/2021 18:54:35,,3/25/2021 18:54:35,CORE
1901ME73,5,5,ME315,,3/25/2021 18:54:35,,3/25/2021 18:54:35,CORE
1901ME73,5,5,ME331,,3/25/2021 18:54:35,,3/25/2021 18:54:35,CORE
1901ME73,5,5,ME393,,3/25/2021 18:54:35,,3/25/2021 18:54:35,CORE
1901ME73,5,5,ME395,,3/25/2021 18:54:35,,3/25/2021 18:54:35,CORE
1901MM01,5,5,CS384,,3/22/2021 20:44:38,,3/22/2021 20:44:38,Open Elective - II
1901MM01,5,5,MM301,,3/22/2021 20:44:38,,3/22/2021 20:44:38,CORE
1901MM01,5,5,MM303,,3/22/2021 20:44:38,,3/22/2021 20:44:38,CORE
1901MM01,5,5,MM305,,3/22/2021 20:44:38,,3/22/2021 20:44:38,CORE
1901MM01,5,5,MM307,,3/22/2021 20:44:38,,3/22/2021 20:44:38,CORE
1901MM01,5,5,MM311,,3/22/2021 20:44:38,,3/22/2021 20:44:38,CORE
1901MM02,5,5,MM301,,3/25/2021 15:38:20,,3/25/2021 15:38:20,CORE
1901MM02,5,5,MM303,,3/25/2021 15:38:20,,3/25/2021 15:38:20,CORE
1901MM02,5,5,MM305,,3/25/2021 15:38:20,,3/25/2021 15:38:20,CORE
1901MM02,5,5,MM307,,3/25/2021 15:38:20,,3/25/2021 15:38:20,CORE
1901MM02,5,5,MM311,,3/25/2021 15:38:20,,3/25/2021 15:38:20,CORE
1901MM03,5,5,MM301,,3/25/2021 09:46:35,,3/25/2021 09:46:35,CORE
1901MM03,5,5,MM303,,3/25/2021 09:46:35,,3/25/2021 09:46:35,CORE
1901MM03,5,5,MM305,,3/25/2021 09:46:35,,3/25/2021 09:46:35,CORE
1901MM03,5,5,MM307,,3/25/2021 09:46:35,,3/25/2021 09:46:35,CORE
1901MM03,5,5,MM311,,3/25/2021 09:46:35,,3/25/2021 09:46:35,CORE
1901MM03,5,5,PH301,,3/25/2021 09:46:35,,3/25/2021 09:46:35,Open Elective - II
1901MM04,5,5,MM301,,3/25/2021 08:43:44,,3/25/2021 08:43:44,CORE
1901MM04,5,5,MM303,,3/25/2021 08:43:44,,3/25/2021 08:43:44,CORE
1901MM04,5,5,MM305,,3/25/2021 08:43:44,,3/25/2021 08:43:44,CORE
1901MM04,5,5,MM307,,3/25/2021 08:43:44,,3/25/2021 08:43:44,CORE
1901MM04,5,5,MM311,,3/25/2021 08:43:44,,3/25/2021 08:43:44,CORE
1901MM05,5,5,CS384,,3/24/2021 13:06:20,,3/24/2021 13:06:20,Open Elective - II
1901MM05,5,5,MM301,,3/24/2021 13:06:20,,3/24/2021 13:06:20,CORE
1901MM05,5,5,MM303,,3/24/2021 13:06:20,,3/24/2021 13:06:20,CORE
1901MM05,5,5,MM305,,3/24/2021 13:06:20,,3/24/2021 13:06:20,CORE
1901MM05,5,5,MM307,,3/24/2021 13:06:20,,3/24/2021 13:06:20,CORE
1901MM05,5,5,MM311,,3/24/2021 13:06:20,,3/24/2021 13:06:20,CORE
1901MM06,5,5,HS301,,3/22/2021 12:21:38,,3/22/2021 12:21:38,Open Elective - II
1901MM06,5,5,MM301,,3/22/2021 12:21:38,,3/22/2021 12:21:38,CORE
1901MM06,5,5,MM303,,3/22/2021 12:21:38,,3/22/2021 12:21:38,CORE
1901MM06,5,5,MM305,,3/22/2021 12:21:38,,3/22/2021 12:21:38,CORE
1901MM06,5,5,MM307,,3/22/2021 12:21:38,,3/22/2021 12:21:38,CORE
1901MM06,5,5,MM311,,3/22/2021 12:21:38,,3/22/2021 12:21:38,CORE
1901MM07,5,5,CS384,,3/22/2021 18:04:26,,3/22/2021 18:04:26,Open Elective - II
1901MM07,5,5,MM301,,3/22/2021 18:04:26,,3/22/2021 18:04:26,CORE
1901MM07,5,5,MM303,,3/22/2021 18:04:26,,3/22/2021 18:04:26,CORE
1901MM07,5,5,MM305,,3/22/2021 18:04:26,,3/22/2021 18:04:26,CORE
1901MM07,5,5,MM307,,3/22/2021 18:04:26,,3/22/2021 18:04:26,CORE
1901MM07,5,5,MM311,,3/22/2021 18:04:26,,3/22/2021 18:04:26,CORE
1901MM09,5,5,CS384,,3/22/2021 17:36:07,,3/22/2021 17:36:07,Open Elective - II
1901MM09,5,5,MM301,,3/22/2021 17:36:07,,3/22/2021 17:36:07,CORE
1901MM09,5,5,MM303,,3/22/2021 17:36:07,,3/22/2021 17:36:07,CORE
1901MM09,5,5,MM305,,3/22/2021 17:36:07,,3/22/2021 17:36:07,CORE
1901MM09,5,5,MM307,,3/22/2021 17:36:07,,3/22/2021 17:36:07,CORE
1901MM09,5,5,MM311,,3/22/2021 17:36:07,,3/22/2021 17:36:07,CORE
1901MM10,5,5,HS301,,3/24/2021 05:57:05,,3/24/2021 05:57:05,Open Elective - II
1901MM10,5,5,MM301,,3/24/2021 05:57:05,,3/24/2021 05:57:05,CORE
1901MM10,5,5,MM303,,3/24/2021 05:57:05,,3/24/2021 05:57:05,CORE
1901MM10,5,5,MM305,,3/24/2021 05:57:05,,3/24/2021 05:57:05,CORE
1901MM10,5,5,MM307,,3/24/2021 05:57:05,,3/24/2021 05:57:05,CORE
1901MM10,5,5,MM311,,3/24/2021 05:57:05,,3/24/2021 05:57:05,CORE
1901MM11,5,5,CS384,,3/24/2021 10:47:55,,3/24/2021 10:47:55,Open Elective - II
1901MM11,5,5,MM301,,3/24/2021 10:47:55,,3/24/2021 10:47:55,CORE
1901MM11,5,5,MM303,,3/24/2021 10:47:55,,3/24/2021 10:47:55,CORE
1901MM11,5,5,MM305,,3/24/2021 10:47:55,,3/24/2021 10:47:55,CORE
1901MM11,5,5,MM307,,3/24/2021 10:47:55,,3/24/2021 10:47:55,CORE
1901MM11,5,5,MM311,,3/24/2021 10:47:55,,3/24/2021 10:47:55,CORE
1901MM13,5,5,CS384,,3/24/2021 10:49:14,,3/24/2021 10:49:14,Open Elective - II
1901MM13,5,5,MM301,,3/24/2021 10:49:14,,3/24/2021 10:49:14,CORE
1901MM13,5,5,MM303,,3/24/2021 10:49:14,,3/24/2021 10:49:14,CORE
1901MM13,5,5,MM305,,3/24/2021 10:49:14,,3/24/2021 10:49:14,CORE
1901MM13,5,5,MM307,,3/24/2021 10:49:14,,3/24/2021 10:49:14,CORE
1901MM13,5,5,MM311,,3/24/2021 10:49:14,,3/24/2021 10:49:14,CORE
1901MM14,5,5,CS384,,3/24/2021 16:54:29,,3/24/2021 16:54:29,Open Elective - II
1901MM14,5,5,MM301,,3/24/2021 16:54:29,,3/24/2021 16:54:29,CORE
1901MM14,5,5,MM303,,3/24/2021 16:54:29,,3/24/2021 16:54:29,CORE
1901MM14,5,5,MM305,,3/24/2021 16:54:29,,3/24/2021 16:54:29,CORE
1901MM14,5,5,MM307,,3/24/2021 16:54:29,,3/24/2021 16:54:29,CORE
1901MM14,5,5,MM311,,3/24/2021 16:54:29,,3/24/2021 16:54:29,CORE
1901MM15,5,5,CS384,,3/24/2021 10:57:10,,3/24/2021 10:57:10,Open Elective - II
1901MM15,5,5,MM301,,3/24/2021 10:57:10,,3/24/2021 10:57:10,CORE
1901MM15,5,5,MM303,,3/24/2021 10:57:10,,3/24/2021 10:57:10,CORE
1901MM15,5,5,MM305,,3/24/2021 10:57:10,,3/24/2021 10:57:10,CORE
1901MM15,5,5,MM307,,3/24/2021 10:57:10,,3/24/2021 10:57:10,CORE
