rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type,slot
2001ME03,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME03,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME03,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
1901CE18,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001MM20,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM20,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM20,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM20,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM20,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE26,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE06,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE93,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001EE93,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE19,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM26,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM26,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM26,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM26,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS51,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS51,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS51,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS51,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS51,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001CS74,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS74,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS74,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS74,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS74,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME11,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME11,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME11,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME11,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME11,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
2001EE41,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE41,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE41,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE41,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE41,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE41,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM15,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM15,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM15,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM15,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM15,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS10,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS10,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS10,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS10,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS10,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS47,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS47,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS47,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS47,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS47,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901CS18,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CE02,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE02,7,7,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CE02,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE02,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE02,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE02,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
1801CE25,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE25,7,7,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CE25,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE25,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE25,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE25,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
2001MM11,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM11,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM11,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM11,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM11,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS25,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS25,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS25,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS25,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS25,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS22,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS22,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS22,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS22,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS22,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801EE05,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE05,7,7,EE484,NULL,NULL,NULL,NULL,CORE,NULL
1801EE05,7,7,EE485,NULL,NULL,NULL,NULL,CORE,NULL
1801EE05,7,7,EE486,NULL,NULL,NULL,NULL,CORE,NULL
1801EE05,7,7,EE493,NULL,NULL,NULL,NULL,CORE,NULL
1901CE17,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001CB58,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB58,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB58,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB58,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB58,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE31,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901ME08,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1801ME51,7,7,ME504,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME51,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME51,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
1901CS14,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
2001CB17,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB17,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB17,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB17,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB17,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901CS09,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS76,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
2001CB64,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB64,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB64,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB64,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801ME18,7,7,ME512,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME18,7,7,ME537,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME18,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME18,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,7,PH401,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB16,7,7,CB401,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,7,CB405,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,7,CB407,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,7,CB409,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,7,CB417,NULL,NULL,NULL,NULL,CORE,NULL
2111ME06,1,1,ME537,NULL,NULL,NULL,NULL,Elective - III,NULL
2111ME07,1,1,ME537,NULL,NULL,NULL,NULL,Elective - III,NULL
2111ME08,1,1,ME537,NULL,NULL,NULL,NULL,Elective - III,NULL
1801CB17,7,7,CB401,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,7,CB405,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,7,CB407,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,7,CB409,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,7,CB417,NULL,NULL,NULL,NULL,CORE,NULL
1901CS17,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CE01,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE01,7,7,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CE01,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE01,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE01,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE01,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
1901CS25,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
2021CE05,3,3,CE549,NULL,NULL,NULL,NULL,CREDIT,NULL
2021CS39,3,3,CS561,NULL,NULL,NULL,NULL,CREDIT,NULL
2021EE35,3,3,CS564,NULL,NULL,NULL,NULL,CREDIT,NULL
2021EE35,3,3,EE512,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CE07,2,2,CE571,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CS04,2,2,CS564,NULL,NULL,NULL,NULL,CREDIT,NULL
2121MA12,1,1,MA529,NULL,NULL,NULL,NULL,CREDIT,NULL
2121ME12,2,2,MH503,NULL,NULL,NULL,NULL,AUDIT,NULL
1901CS24,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME07,7,7,ME512,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME07,7,7,CS575,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME07,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME07,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
1901CB16,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2121PH05,2,2,PH523,NULL,NULL,NULL,NULL,AUDIT,NULL
2121PH05,2,2,PH701,NULL,NULL,NULL,NULL,CREDIT,NULL
2121PH05,2,2,PH704,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CH01,2,2,CB501,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CH03,2,2,CB501,NULL,NULL,NULL,NULL,CREDIT,NULL
1901CS07,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS37,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS79,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS66,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS71,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CE13,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE13,7,7,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CE13,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE13,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE13,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
1901CS41,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CB31,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CS45,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE08,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901ME61,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME62,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2111CE01,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE01,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE01,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE01,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE02,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE02,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE02,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE02,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE03,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE03,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE03,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE03,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE04,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE04,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE04,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE04,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE05,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE05,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE05,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE05,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE06,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE06,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE06,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE06,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE07,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE07,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE07,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE07,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE08,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE08,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE08,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE08,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE09,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE09,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE09,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE09,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE10,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE10,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE10,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE10,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CS01,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS01,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS01,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS01,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS02,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS02,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS02,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS02,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS03,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS03,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS03,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS03,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS04,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS04,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS04,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS04,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS05,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS05,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS05,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS05,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS07,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS07,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS07,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS07,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS08,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS08,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS08,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS08,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS10,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS10,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS10,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS10,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS11,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS11,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS11,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS11,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS12,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS12,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS12,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS12,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS13,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS13,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS13,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS13,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS14,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS14,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS14,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS14,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS15,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS15,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS15,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS15,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS17,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS17,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS17,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS17,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS18,1,1,CS559,NULL,NULL,NULL,NULL,CORE,NULL
2111CS18,1,1,CS541,NULL,NULL,NULL,NULL,CORE,NULL
2111CS18,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2111CS18,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE01,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE01,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE01,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE01,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE01,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE03,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE03,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE03,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE03,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE03,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE04,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE04,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE04,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE04,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE04,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE05,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE05,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE05,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE05,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE05,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE06,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE06,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE06,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE06,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE06,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE07,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE07,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE07,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE07,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE07,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE08,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE08,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE08,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE08,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE08,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE09,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE09,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE09,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE09,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE09,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE10,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE10,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE10,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE10,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE10,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE11,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE11,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
2111EE11,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE11,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE11,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE12,1,1,EE541,NULL,NULL,NULL,NULL,CORE,NULL
2111EE12,1,1,EE532,NULL,NULL,NULL,NULL,CORE,NULL
2111EE12,1,1,EE530,NULL,NULL,NULL,NULL,CORE,NULL
2111EE12,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111EE12,1,1,EE534,NULL,NULL,NULL,NULL,CORE,NULL
